customerID,Churn,customer.gender,customer.SeniorCitizen,customer.Partner,customer.Dependents,customer.tenure,phone.PhoneService,phone.MultipleLines,internet.InternetService,internet.OnlineSecurity,internet.OnlineBackup,internet.DeviceProtection,internet.TechSupport,internet.StreamingTV,internet.StreamingMovies,account.Contract,account.PaperlessBilling,account.PaymentMethod,account.Charges.Monthly,account.Charges.Total,Cuentas_Diarias
5908-QMGOE,1,Male,1,0,0,15,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),74.2,74.2,2.5
5909-ECHUI,1,Female,0,0,0,1,1,0,DSL,0,0,0,0,0,1,Month-to-month,1,Electronic check,56.25,56.25,1.9
5913-INRQV,0,Male,1,1,0,34,1,0,Fiber optic,1,0,0,1,1,0,One year,0,Mailed check,90.15,90.15,3.0
5914-DVBWJ,1,Female,1,0,0,18,1,1,Fiber optic,0,1,0,1,0,0,Month-to-month,1,Electronic check,85.45,85.45,2.8
5914-GXMDA,0,Female,0,1,0,32,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.3,19.3,0.6
5914-XRFQB,0,Male,0,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),115.8,115.8,3.9
5915-ANOEI,0,Male,0,1,0,70,1,1,DSL,1,1,1,1,1,0,Two year,0,Mailed check,79.15,79.15,2.6
5915-DGNVC,0,Female,0,1,0,49,1,1,DSL,1,1,1,0,0,1,One year,0,Electronic check,71.8,71.8,2.4
5916-QEWPT,0,Female,0,1,0,2,1,0,DSL,0,0,1,0,1,1,Month-to-month,0,Credit card (automatic),69.0,69.0,2.3
5917-HBSDW,0,Female,0,1,1,37,1,0,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,19.35,19.35,0.6
5917-RYRMG,0,Male,1,0,0,32,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),19.8,19.8,0.7
5918-VUKWP,0,Female,0,0,0,32,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),20.55,20.55,0.7
5919-TMRGD,1,Female,0,0,1,1,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,79.35,79.35,2.6
5919-VCZYM,0,Male,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.05,20.05,0.7
5921-NGYRH,0,Male,0,1,0,64,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Mailed check,73.55,73.55,2.5
5922-ABDVO,1,Female,0,1,0,19,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,0,Mailed check,89.65,89.65,3.0
5923-GXUOC,1,Male,0,0,0,10,1,0,Fiber optic,1,1,1,0,1,1,Month-to-month,1,Electronic check,104.4,104.4,3.5
5924-IFQTT,0,Male,0,1,1,13,1,1,DSL,0,1,1,1,1,0,Month-to-month,1,Electronic check,72.8,72.8,2.4
5924-SNGKP,0,Female,0,0,1,41,1,0,No,0,0,0,0,0,0,One year,1,Credit card (automatic),20.25,20.25,0.7
5928-QLDHB,0,Male,0,0,0,9,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,76.25,76.25,2.5
5930-GBIWP,0,Male,0,0,0,69,1,1,DSL,1,1,1,1,0,1,Two year,1,Credit card (automatic),81.5,81.5,2.7
5931-FLJJF,1,Male,1,1,0,7,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,70.1,70.1,2.3
5934-RMPOV,0,Female,0,0,1,22,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,84.75,84.75,2.8
5934-TSSAU,0,Female,0,1,1,23,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Credit card (automatic),75.3,75.3,2.5
5935-FCCNB,0,Female,1,0,0,17,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.2,94.2,3.1
5937-EORGB,0,Male,1,1,0,15,1,1,Fiber optic,1,0,1,0,1,0,Month-to-month,1,Electronic check,96.5,96.5,3.2
5939-SXWHM,0,Male,0,1,1,48,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),26.3,26.3,0.9
5939-XAIXZ,0,Female,0,0,0,19,1,1,DSL,0,0,1,0,0,0,Month-to-month,1,Mailed check,56.1,56.1,1.9
5940-AHUHD,1,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,70.6,70.6,2.4
5940-NFXKV,1,Male,0,1,1,19,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,83.65,83.65,2.8
5944-UGLLK,0,Male,0,0,0,53,0,0,DSL,0,0,1,1,1,1,One year,0,Credit card (automatic),54.9,54.9,1.8
5945-AZYHT,0,Male,0,1,0,71,1,1,Fiber optic,1,1,1,0,1,1,One year,1,Electronic check,109.6,109.6,3.7
5947-SGKCL,0,Female,0,1,1,15,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),105.35,105.35,3.5
5948-UJZLF,0,Male,0,0,0,2,1,0,DSL,0,1,0,0,0,0,Month-to-month,0,Mailed check,49.25,49.25,1.6
5949-EBSQK,1,Male,0,1,1,4,1,0,DSL,0,0,0,1,0,1,Month-to-month,0,Credit card (automatic),61.45,61.45,2.0
5949-HGVJL,0,Female,0,1,0,26,1,0,DSL,0,1,0,1,1,1,Month-to-month,1,Electronic check,73.05,73.05,2.4
5949-XIKAE,1,Female,0,1,1,8,1,0,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,83.55,83.55,2.8
5950-AAAGJ,0,Male,0,0,0,18,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Bank transfer (automatic),84.3,84.3,2.8
5951-AOFIH,0,Male,0,0,0,33,1,0,DSL,0,1,1,0,1,0,Month-to-month,1,Credit card (automatic),66.4,66.4,2.2
5954-BDFSG,0,Female,0,0,0,72,1,1,Fiber optic,0,0,1,1,1,1,Two year,1,Credit card (automatic),107.5,107.5,3.6
5955-EPOAZ,0,Female,0,0,0,6,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.95,20.95,0.7
5955-ERIHD,1,Male,0,1,0,18,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.7,94.7,3.2
5956-VKDTT,1,Female,1,1,0,5,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.35,74.35,2.5
5956-YHHRX,0,Male,1,0,0,21,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,104.35,104.35,3.5
5959-BELXA,1,Male,1,0,0,32,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Credit card (automatic),96.15,96.15,3.2
5960-MVTUK,0,Male,0,0,0,3,0,0,DSL,0,0,0,1,0,0,Month-to-month,1,Electronic check,29.75,29.75,1.0
5960-WPXQM,1,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,79.05,79.05,2.6
5961-VUSRV,0,Female,0,0,0,12,1,0,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),19.35,19.35,0.6
5965-GGPRW,0,Male,0,1,1,72,1,1,Fiber optic,1,0,1,0,1,1,Two year,0,Bank transfer (automatic),105.25,105.25,3.5
5966-EMAZU,0,Male,0,1,0,64,1,1,Fiber optic,1,0,1,1,1,1,One year,1,Mailed check,108.5,108.5,3.6
5968-HYJRZ,0,Male,0,1,1,47,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,24.55,24.55,0.8
5968-VXZLG,0,Male,0,0,0,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),46.6,46.6,1.6
5968-XQIVE,0,Male,0,1,1,72,1,1,Fiber optic,0,1,0,0,1,0,One year,1,Electronic check,89.7,89.7,3.0
5970-GHJAW,0,Male,0,1,1,46,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.95,19.95,0.7
5973-EJGDP,0,Male,0,0,0,51,1,1,Fiber optic,0,1,1,1,0,0,Month-to-month,1,Electronic check,87.35,87.35,2.9
5975-BAICR,0,Male,0,1,1,36,1,0,DSL,1,0,1,0,0,1,One year,1,Credit card (automatic),63.7,63.7,2.1
5976-JCJRH,1,Male,0,1,0,10,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.3,70.3,2.3
5977-CKHON,0,Female,0,1,1,43,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Bank transfer (automatic),92.55,92.55,3.1
5980-BDHPY,0,Male,0,1,0,72,1,1,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),87.1,87.1,2.9
5980-NOPLP,1,Female,0,1,0,44,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,96.1,96.1,3.2
5981-ITEMU,1,Male,0,1,0,40,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),97.1,97.1,3.2
5981-ZVXOT,0,Female,1,0,0,35,1,1,Fiber optic,1,1,1,0,1,1,One year,1,Electronic check,108.35,108.35,3.6
5982-FPVQN,0,Female,0,1,1,37,1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Electronic check,95.15,95.15,3.2
5982-PSMKW,0,Female,0,1,1,23,1,1,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),91.1,91.1,3.0
5982-XMDEX,0,Female,0,0,0,65,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),26.5,26.5,0.9
5985-BEHZK,0,Female,1,1,0,72,1,1,Fiber optic,0,1,1,0,1,1,One year,0,Credit card (automatic),105.0,105.0,3.5
5985-TBABQ,0,Female,0,0,0,32,1,1,DSL,1,0,0,0,1,1,One year,0,Mailed check,74.75,74.75,2.5
5986-WWXDV,0,Male,0,0,1,39,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),19.35,19.35,0.6
5989-AXPUC,0,Female,0,1,0,68,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Mailed check,118.6,118.6,4.0
5989-OMNJE,0,Female,0,1,1,24,0,0,DSL,1,1,1,0,1,1,One year,0,Electronic check,57.6,57.6,1.9
5989-PGKJB,0,Female,0,0,0,16,1,0,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,86.25,86.25,2.9
5993-BQHEA,0,Male,0,0,0,12,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),20.05,20.05,0.7
5993-JSUWV,0,Female,0,0,0,66,1,0,DSL,1,1,1,0,0,0,Two year,1,Bank transfer (automatic),61.15,61.15,2.0
5995-LFTLE,0,Male,0,0,0,58,1,1,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),25.3,25.3,0.8
5995-OIGLP,1,Male,0,0,0,12,1,0,DSL,1,0,0,1,0,0,Month-to-month,0,Mailed check,56.65,56.65,1.9
5995-SNNEW,0,Male,1,1,0,23,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,104.45,104.45,3.5
5995-WWKKG,0,Female,0,0,0,37,1,0,No,0,0,0,0,0,0,One year,1,Electronic check,19.8,19.8,0.7
5996-DAOQL,0,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.45,20.45,0.7
5996-EBTKM,0,Female,0,1,1,67,1,1,DSL,0,0,1,1,0,1,Two year,1,Bank transfer (automatic),69.9,69.9,2.3
5996-NRVXR,0,Male,1,1,0,40,1,0,Fiber optic,1,1,1,1,1,0,One year,1,Credit card (automatic),98.15,98.15,3.3
5997-OPVFA,0,Male,0,1,0,72,1,1,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),89.05,89.05,3.0
5998-DZLYR,0,Female,0,1,0,61,1,1,Fiber optic,0,1,0,1,0,1,Two year,1,Bank transfer (automatic),94.35,94.35,3.1
5998-VVEJY,1,Male,0,0,0,26,1,1,Fiber optic,0,0,0,1,0,0,Month-to-month,1,Electronic check,80.5,80.5,2.7
5999-LCXAO,0,Female,0,0,0,1,0,0,DSL,1,0,0,0,0,0,Month-to-month,0,Mailed check,29.9,29.9,1.0
6000-APYLU,1,Male,0,0,0,9,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,80.8,80.8,2.7
6000-UKLWI,0,Male,0,0,0,41,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.15,20.15,0.7
6005-OBZPH,1,Female,1,0,0,26,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,89.15,89.15,3.0
6007-TCTST,0,Female,0,1,1,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),115.8,115.8,3.9
6008-NAIXK,0,Male,1,0,0,54,0,0,DSL,0,1,1,0,1,1,One year,1,Electronic check,55.45,55.45,1.8
6010-DDPPW,0,Male,0,1,0,70,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),25.15,25.15,0.8
6013-BHCAW,0,Male,0,1,1,61,1,1,DSL,0,0,1,1,1,1,Two year,1,Bank transfer (automatic),81.0,81.0,2.7
6015-VVHHE,1,Female,1,0,0,5,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Credit card (automatic),83.15,83.15,2.8
6016-LVTJQ,0,Female,0,1,1,34,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.65,20.65,0.7
6016-NXBNJ,0,Male,0,0,0,35,1,0,No,0,0,0,0,0,0,One year,1,Mailed check,19.15,19.15,0.6
6017-PPLPX,1,Male,0,1,1,20,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.45,70.45,2.3
6022-KOUQO,0,Female,0,1,1,2,0,0,DSL,0,0,0,1,0,0,Month-to-month,0,Bank transfer (automatic),29.05,29.05,1.0
6022-UGGSO,1,Female,1,0,0,32,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,74.4,74.4,2.5
6023-GSSXW,0,Female,0,1,0,69,1,0,DSL,0,1,0,0,0,1,Two year,1,Credit card (automatic),61.45,61.45,2.0
6023-YEBUP,1,Male,0,0,0,3,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,100.95,100.95,3.4
6024-RUGGH,0,Male,0,1,1,72,1,1,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),25.2,25.2,0.8
6029-CSMJE,0,Male,0,0,0,17,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,25.65,25.65,0.9
6029-WTIPC,1,Male,1,0,0,37,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,101.1,101.1,3.4
6030-REHUX,0,Female,1,1,0,28,1,1,Fiber optic,0,1,1,1,1,1,Month-to-month,1,Electronic check,110.85,110.85,3.7
6032-IGALN,1,Female,0,0,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,25.1,25.1,0.8
6032-KRXXO,1,Male,0,0,0,30,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,90.25,90.25,3.0
6034-YMTOB,0,Female,0,0,0,5,1,0,Fiber optic,0,0,0,1,0,0,Month-to-month,1,Mailed check,75.65,75.65,2.5
6034-ZRYCV,1,Female,0,1,0,72,0,0,DSL,0,1,1,0,1,1,Two year,1,Electronic check,54.2,54.2,1.8
6035-BXTTY,0,Female,1,0,0,32,1,0,DSL,0,1,0,1,0,0,Month-to-month,0,Bank transfer (automatic),54.65,54.65,1.8
6035-RIIOM,0,Female,0,0,0,54,1,1,Fiber optic,0,1,0,0,1,1,Two year,1,Bank transfer (automatic),97.2,97.2,3.2
6036-TTFYU,0,Female,0,1,0,16,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.6,19.6,0.7
6038-GCYEC,1,Female,0,0,0,24,0,0,DSL,0,1,1,0,1,1,Month-to-month,1,Credit card (automatic),54.15,54.15,1.8
6040-CGACY,0,Female,0,0,0,15,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.6,19.6,0.7
6047-SUHPR,0,Male,0,1,1,39,1,0,DSL,1,1,1,0,0,0,One year,0,Electronic check,59.8,59.8,2.0
6047-YHPVI,1,Male,0,0,0,5,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.7,69.7,2.3
6048-NJXHX,0,Male,0,1,0,41,1,0,No,0,0,0,0,0,0,Two year,1,Electronic check,19.75,19.75,0.7
6048-QBXKL,0,Female,1,0,0,2,1,1,DSL,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),56.55,56.55,1.9
6048-UWKAL,0,Female,1,1,0,69,1,1,Fiber optic,0,1,0,1,1,1,Two year,0,Credit card (automatic),105.4,105.4,3.5
6050-FFXES,0,Female,0,1,0,69,1,1,Fiber optic,0,0,1,1,1,1,Two year,0,Bank transfer (automatic),105.35,105.35,3.5
6050-IJRHS,0,Female,0,1,1,70,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,106.5,106.5,3.6
6051-PTVNS,0,Female,0,1,1,55,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),19.15,19.15,0.6
6060-DRTNL,1,Female,1,0,0,5,1,0,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Mailed check,84.85,84.85,2.8
6060-QBMGV,0,Male,0,1,0,70,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.85,19.85,0.7
6061-GWWAV,0,Male,0,0,1,41,1,0,DSL,1,1,1,0,1,0,One year,0,Mailed check,70.2,70.2,2.3
6061-PQHMK,0,Female,0,0,0,25,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),19.9,19.9,0.7
6064-PUPMC,0,Male,0,1,1,23,1,0,DSL,1,0,0,1,0,0,One year,0,Credit card (automatic),57.2,57.2,1.9
6064-ZATLR,0,Female,0,0,0,27,1,0,DSL,1,1,0,0,0,0,Two year,0,Bank transfer (automatic),52.85,52.85,1.8
6067-NGCEU,0,Female,0,0,0,65,1,1,Fiber optic,1,1,1,0,1,1,Month-to-month,1,Credit card (automatic),111.05,111.05,3.7
6072-NUQCB,0,Male,0,1,1,22,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),20.25,20.25,0.7
6075-QMNRR,0,Female,0,0,0,52,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),49.75,49.75,1.7
6075-SLNIL,0,Male,0,0,0,38,1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Credit card (automatic),95.1,95.1,3.2
6077-BDPXA,0,Female,0,0,0,3,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.15,70.15,2.3
6078-VESFR,0,Male,1,1,0,13,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),70.45,70.45,2.3
6080-LNESI,0,Male,0,0,0,51,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,24.75,24.75,0.8
6080-TCMYC,0,Male,0,1,1,40,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,81.2,81.2,2.7
6082-GLJIX,0,Male,0,0,0,18,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.25,19.25,0.6
6082-OQFBA,0,Male,0,1,1,23,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.65,19.65,0.7
6086-ESGRL,1,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Credit card (automatic),80.15,80.15,2.7
6087-MVHJH,1,Female,0,0,0,16,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Electronic check,88.45,88.45,2.9
6087-YPWHO,0,Male,0,1,0,72,1,1,DSL,1,1,1,1,0,0,Two year,0,Mailed check,68.15,68.15,2.3
6088-BXMRG,0,Female,0,1,1,32,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,98.85,98.85,3.3
6092-QZVPP,0,Male,0,0,0,36,1,0,DSL,1,0,1,1,1,1,Month-to-month,1,Credit card (automatic),79.2,79.2,2.6
6094-ZIVKX,0,Female,0,0,0,68,1,0,DSL,1,0,1,0,0,0,One year,1,Credit card (automatic),54.45,54.45,1.8
6096-EGVTU,0,Female,0,1,1,64,1,1,No,0,0,0,0,0,0,One year,0,Mailed check,24.9,24.9,0.8
6097-EQISJ,1,Female,0,1,1,66,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Credit card (automatic),102.45,102.45,3.4
6100-FJZDG,0,Male,0,1,1,26,1,0,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),20.05,20.05,0.7
6100-QQHEB,1,Male,0,1,1,17,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,92.55,92.55,3.1
6101-IMRMM,1,Male,0,0,1,6,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,0,Mailed check,94.5,94.5,3.2
6103-BOCOU,0,Female,0,0,0,26,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,80.7,80.7,2.7
6103-LIANB,0,Male,0,1,1,59,1,1,Fiber optic,0,0,1,0,1,1,Two year,1,Credit card (automatic),99.5,99.5,3.3
6103-QCKFX,0,Female,0,1,1,44,1,0,DSL,1,0,0,1,0,0,Month-to-month,0,Bank transfer (automatic),56.25,56.25,1.9
6108-OQZDQ,1,Female,0,1,1,4,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,97.95,97.95,3.3
6110-OHIHY,1,Male,0,0,0,3,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Electronic check,79.25,79.25,2.6
6112-KTHFQ,0,Female,0,0,0,13,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.3,19.3,0.6
6114-TCFID,0,Female,0,0,0,29,0,0,DSL,1,1,0,1,0,0,One year,0,Credit card (automatic),39.5,39.5,1.3
6115-ZTBFQ,0,Female,0,1,0,72,0,0,DSL,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),65.5,65.5,2.2
6116-RFVHN,0,Female,0,1,0,34,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,100.45,100.45,3.3
6119-SPUDB,0,Male,0,0,0,46,0,0,DSL,1,0,1,1,0,0,Two year,0,Mailed check,38.25,38.25,1.3
6120-RJKLU,0,Female,1,1,0,62,1,0,DSL,1,0,1,1,1,1,Two year,1,Credit card (automatic),79.95,79.95,2.7
6121-TNHBO,0,Female,1,0,0,63,1,1,DSL,1,1,1,1,1,0,One year,0,Bank transfer (automatic),83.0,83.0,2.8
6121-VZNQB,1,Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.1,19.1,0.6
6122-EFVKN,0,Male,0,0,1,24,0,0,DSL,1,0,0,1,0,0,Two year,0,Mailed check,35.75,35.75,1.2
6122-LJADA,0,Male,0,1,1,70,1,1,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),90.15,90.15,3.0
6124-ACRHJ,0,Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.75,19.75,0.7
6127-ISGTU,1,Female,0,1,0,16,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,84.95,84.95,2.8
6127-IYJOZ,0,Male,1,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,45.85,45.85,1.5
6128-AQBMT,0,Male,1,1,0,41,0,0,DSL,0,1,1,0,1,1,Month-to-month,1,Electronic check,53.95,53.95,1.8
6128-CZOMY,1,Female,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,45.65,45.65,1.5
6128-DAFVY,0,Female,0,0,0,56,0,0,DSL,0,0,0,0,1,1,Month-to-month,1,Credit card (automatic),44.85,44.85,1.5
6131-FOYAS,0,Male,0,0,0,35,1,1,DSL,1,0,1,0,0,0,Month-to-month,1,Electronic check,59.6,59.6,2.0
6131-IUNXN,0,Female,0,1,1,19,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.2,20.2,0.7
6131-JLWZM,0,Female,0,0,0,13,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.3,20.3,0.7
6133-OZILE,0,Female,0,0,0,18,0,0,DSL,0,0,1,1,0,0,Month-to-month,1,Electronic check,35.2,35.2,1.2
6134-KWTBV,0,Male,0,0,0,62,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),23.4,23.4,0.8
6135-OZQVA,0,Female,0,0,0,7,1,1,DSL,1,0,0,0,0,0,Month-to-month,1,Electronic check,53.65,53.65,1.8
6137-MFAJN,0,Female,0,0,0,48,0,0,DSL,1,1,0,0,1,0,Month-to-month,1,Electronic check,44.8,44.8,1.5
6137-NICCO,0,Female,0,1,1,6,1,1,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Mailed check,94.05,94.05,3.1
6139-ZZRBQ,0,Male,1,0,0,64,1,0,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),20.05,20.05,0.7
6140-QNRQQ,1,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,71.55,71.55,2.4
6141-OOXUQ,1,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.65,19.65,0.7
6142-VSJQO,1,Female,0,1,1,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),44.35,44.35,1.5
6143-JQKEA,0,Male,0,0,0,10,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),45.8,45.8,1.5
6145-NNPNO,0,Female,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),44.15,44.15,1.5
6147-CBCRA,0,Female,0,1,0,33,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.05,20.05,0.7
6152-ONASV,0,Female,0,1,0,68,1,1,DSL,1,0,0,1,0,0,One year,0,Bank transfer (automatic),58.25,58.25,1.9
6156-UZDLF,0,Female,0,0,0,26,1,0,Fiber optic,1,0,1,1,0,0,One year,1,Credit card (automatic),87.15,87.15,2.9
6158-DWPZT,1,Male,0,1,0,9,0,0,DSL,0,0,0,0,0,0,One year,0,Bank transfer (automatic),24.1,24.1,0.8
6158-HDPXZ,0,Male,0,0,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,25.35,25.35,0.8
6161-ERDGD,0,Male,0,1,1,71,1,1,DSL,1,0,1,1,1,1,One year,0,Electronic check,85.45,85.45,2.8
6161-UUUTA,1,Male,1,0,0,3,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,79.9,79.9,2.7
6164-HAQTX,0,Male,0,0,0,71,0,0,DSL,1,1,1,1,1,0,Two year,0,Bank transfer (automatic),53.95,53.95,1.8
6164-HXUGH,0,Female,0,1,1,6,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.85,19.85,0.7
6166-ILMNY,1,Female,0,0,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),69.75,69.75,2.3
6166-YIPFO,0,Male,0,1,0,72,0,0,DSL,1,1,1,1,1,1,Two year,1,Electronic check,64.7,64.7,2.2
6168-WFVVF,1,Female,1,0,0,3,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.3,70.3,2.3
6168-YBYNP,0,Male,0,0,0,59,1,1,Fiber optic,0,1,1,1,1,1,Month-to-month,1,Electronic check,111.35,111.35,3.7
6169-PGNCD,0,Female,0,0,0,57,1,0,DSL,1,1,1,1,1,0,Two year,1,Credit card (automatic),74.3,74.3,2.5
6169-PPETC,0,Male,0,1,1,35,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),20.5,20.5,0.7
